po_id,po_date,expected_delivery_date,supplier_id,procurement_node,ingredient_id,order_qty,unit_price_pkr,line_total_pkr,payment_terms_days
PO-001189,2025-03-29,2025-03-31,SUP-001,DIRECT-Punjab,ING-002,10693.54,692.88,7409373.99,30
PO-001190,2025-04-01,2025-04-03,SUP-001,DIRECT-Punjab,ING-002,6753.02,662.2,4471864.16,30
PO-001191,2025-04-05,2025-04-07,SUP-001,DIRECT-Punjab,ING-002,7606.33,638.71,4858212.32,30
PO-001192,2025-04-07,2025-04-09,SUP-001,DIRECT-Punjab,ING-002,4538.59,664.92,3017792.45,30
PO-001193,2025-04-10,2025-04-12,SUP-001,DIRECT-Punjab,ING-002,8873.03,619.64,5498062.44,30
PO-001194,2025-04-13,2025-04-15,SUP-001,DIRECT-Punjab,ING-002,5660.72,614.82,3480342.16,30
PO-001195,2025-04-16,2025-04-18,SUP-001,DIRECT-Punjab,ING-002,6853.47,617.86,4234488.63,30
PO-001196,2025-04-19,2025-04-21,SUP-001,DIRECT-Punjab,ING-002,6998.83,654.62,4581555.02,30
PO-001197,2025-04-23,2025-04-25,SUP-001,DIRECT-Punjab,ING-002,5422.43,634.14,3438579.98,30
PO-001198,2025-04-25,2025-04-27,SUP-001,DIRECT-Punjab,ING-002,8722.24,650.1,5670340.15,30
PO-001199,2025-04-28,2025-04-30,SUP-001,DIRECT-Punjab,ING-002,5180.09,621.9,3221512.59,30
PO-001200,2025-05-01,2025-05-03,SUP-001,DIRECT-Punjab,ING-002,8844.7,548.06,4847397.9,30
PO-001201,2025-05-04,2025-05-06,SUP-001,DIRECT-Punjab,ING-002,5632.06,554.74,3124341.33,30
PO-001202,2025-05-07,2025-05-09,SUP-001,DIRECT-Punjab,ING-002,6943.01,523.83,3636922.53,30
PO-001203,2025-05-11,2025-05-13,SUP-001,DIRECT-Punjab,ING-002,7058.13,547.36,3863339.82,30
PO-001204,2025-05-13,2025-05-15,SUP-001,DIRECT-Punjab,ING-002,5131.02,541.23,2777082.74,30
PO-001205,2025-05-16,2025-05-18,SUP-001,DIRECT-Punjab,ING-002,7757.54,555.3,4307729.36,30
PO-001206,2025-05-20,2025-05-22,SUP-001,DIRECT-Punjab,ING-002,4264.76,554.65,2365453.05,30
PO-001207,2025-05-22,2025-05-24,SUP-001,DIRECT-Punjab,ING-002,6982.19,544.68,3803089.94,30
PO-001208,2025-05-25,2025-05-27,SUP-001,DIRECT-Punjab,ING-002,5166.75,530.04,2738568.03,30
PO-001209,2025-05-28,2025-05-30,SUP-001,DIRECT-Punjab,ING-002,5991.87,532.6,3191289.47,30
PO-001210,2025-05-31,2025-06-02,SUP-001,DIRECT-Punjab,ING-002,6619.05,577.68,3823678.56,30
PO-001211,2025-06-04,2025-06-06,SUP-001,DIRECT-Punjab,ING-002,4713.76,549.78,2591527.19,30
PO-001212,2025-06-06,2025-06-08,SUP-001,DIRECT-Punjab,ING-002,8055.99,554.58,4467688.78,30
PO-001213,2025-06-09,2025-06-11,SUP-001,DIRECT-Punjab,ING-002,4493.74,529.59,2379837.25,30
PO-001214,2025-06-12,2025-06-14,SUP-001,DIRECT-Punjab,ING-002,7027.47,547.79,3849546.33,30
PO-001215,2025-06-15,2025-06-17,SUP-001,DIRECT-Punjab,ING-002,4731.92,519.36,2457588.35,30
PO-001216,2025-06-19,2025-06-21,SUP-001,DIRECT-Punjab,ING-002,5925.45,535.68,3174135.17,30
PO-001217,2025-06-21,2025-06-23,SUP-001,DIRECT-Punjab,ING-002,6240.34,534.33,3334388.0,30
PO-001218,2025-06-24,2025-06-26,SUP-001,DIRECT-Punjab,ING-002,4572.87,520.07,2378198.57,30
PO-001219,2025-06-27,2025-06-29,SUP-001,DIRECT-Punjab,ING-002,7897.26,521.63,4119444.02,30
PO-001220,2025-06-30,2025-07-02,SUP-001,DIRECT-Punjab,ING-002,1469.79,530.61,779884.16,30
PO-001221,2025-01-01,2025-01-03,SUP-002,DIRECT-Punjab,ING-003,2016.47,535.35,1079520.63,30
PO-001222,2025-01-04,2025-01-06,SUP-002,DIRECT-Punjab,ING-003,1940.12,530.98,1030165.44,30
PO-001223,2025-01-07,2025-01-09,SUP-002,DIRECT-Punjab,ING-003,1707.22,561.35,958345.42,30
PO-001224,2025-01-10,2025-01-12,SUP-002,DIRECT-Punjab,ING-003,2377.21,557.8,1325998.32,30
PO-001225,2025-01-13,2025-01-15,SUP-002,DIRECT-Punjab,ING-003,1476.36,531.7,784977.03,30
PO-001226,2025-01-16,2025-01-18,SUP-002,DIRECT-Punjab,ING-003,2201.72,548.43,1207491.94,30
PO-001227,2025-01-19,2025-01-21,SUP-002,DIRECT-Punjab,ING-003,1716.9,514.06,882592.37,30
PO-001228,2025-01-22,2025-01-24,SUP-002,DIRECT-Punjab,ING-003,1997.58,543.23,1085147.21,30
PO-001229,2025-01-25,2025-01-27,SUP-002,DIRECT-Punjab,ING-003,2042.09,559.37,1142283.66,30
PO-001230,2025-01-28,2025-01-30,SUP-002,DIRECT-Punjab,ING-003,1783.08,565.95,1009142.73,30
PO-001231,2025-01-31,2025-02-02,SUP-002,DIRECT-Punjab,ING-003,2260.0,531.48,1201143.01,30
PO-001232,2025-02-04,2025-02-06,SUP-002,DIRECT-Punjab,ING-003,1653.02,541.77,895562.88,30
PO-001233,2025-02-06,2025-02-08,SUP-002,DIRECT-Punjab,ING-003,2137.43,554.9,1186050.83,30
PO-001234,2025-02-10,2025-02-12,SUP-002,DIRECT-Punjab,ING-003,1708.34,593.52,1013941.77,30
PO-001235,2025-02-12,2025-02-14,SUP-002,DIRECT-Punjab,ING-003,1866.25,547.77,1022272.61,30
PO-001236,2025-02-15,2025-02-17,SUP-002,DIRECT-Punjab,ING-003,2150.79,563.59,1212157.39,30
PO-001237,2025-02-18,2025-02-20,SUP-002,DIRECT-Punjab,ING-003,1684.03,588.1,990386.3,30
PO-001238,2025-02-22,2025-02-24,SUP-002,DIRECT-Punjab,ING-003,2475.38,566.95,1403424.34,30
PO-001239,2025-02-24,2025-02-26,SUP-002,DIRECT-Punjab,ING-003,1601.99,589.15,943803.61,30
PO-001240,2025-02-27,2025-03-01,SUP-002,DIRECT-Punjab,ING-003,2540.14,571.02,1450472.82,30
PO-001241,2025-03-02,2025-03-04,SUP-002,DIRECT-Punjab,ING-003,2419.58,618.73,1497065.33,30
PO-001242,2025-03-05,2025-03-07,SUP-002,DIRECT-Punjab,ING-003,2676.14,613.75,1642476.71,30
PO-001243,2025-03-09,2025-03-11,SUP-002,DIRECT-Punjab,ING-003,2589.46,636.31,1647697.1,30
PO-001244,2025-03-11,2025-03-13,SUP-002,DIRECT-Punjab,ING-003,2271.9,633.74,1439779.9,30
PO-001245,2025-03-14,2025-03-16,SUP-002,DIRECT-Punjab,ING-003,3310.01,612.16,2026244.09,30
PO-001246,2025-03-17,2025-03-19,SUP-002,DIRECT-Punjab,ING-003,2111.64,643.71,1359275.41,30
PO-001247,2025-03-20,2025-03-22,SUP-002,DIRECT-Punjab,ING-003,3067.15,642.4,1970336.37,30
PO-001248,2025-03-23,2025-03-25,SUP-002,DIRECT-Punjab,ING-003,2606.79,635.91,1657679.63,30
PO-001249,2025-03-26,2025-03-28,SUP-002,DIRECT-Punjab,ING-003,2573.55,654.19,1683590.73,30
PO-001250,2025-03-29,2025-03-31,SUP-002,DIRECT-Punjab,ING-003,2700.71,619.15,1672135.57,30
PO-001251,2025-04-02,2025-04-04,SUP-002,DIRECT-Punjab,ING-003,2299.92,603.35,1387663.11,30
PO-001252,2025-04-04,2025-04-06,SUP-002,DIRECT-Punjab,ING-003,2258.34,579.47,1308639.42,30
PO-001253,2025-04-09,2025-04-11,SUP-002,DIRECT-Punjab,ING-003,1609.56,577.48,929483.31,30
PO-001254,2025-04-10,2025-04-12,SUP-002,DIRECT-Punjab,ING-003,2415.73,603.56,1458032.33,30
PO-001255,2025-04-13,2025-04-15,SUP-002,DIRECT-Punjab,ING-003,1947.98,584.87,1139308.09,30
PO-001256,2025-04-16,2025-04-18,SUP-002,DIRECT-Punjab,ING-003,2286.32,578.91,1323574.73,30
PO-001257,2025-04-20,2025-04-22,SUP-002,DIRECT-Punjab,ING-003,2291.13,583.06,1335873.33,30
PO-001258,2025-04-22,2025-04-24,SUP-002,DIRECT-Punjab,ING-003,1970.97,615.49,1213122.15,30
PO-001259,2025-04-25,2025-04-27,SUP-002,DIRECT-Punjab,ING-003,2772.39,611.88,1696368.82,30
PO-001260,2025-04-28,2025-04-30,SUP-002,DIRECT-Punjab,ING-003,1942.55,589.75,1145626.86,30
PO-001261,2025-05-01,2025-05-03,SUP-002,DIRECT-Punjab,ING-003,2671.75,531.09,1418934.53,30
PO-001262,2025-05-04,2025-05-06,SUP-002,DIRECT-Punjab,ING-003,1990.71,523.11,1041364.41,30
PO-001263,2025-05-08,2025-05-10,SUP-002,DIRECT-Punjab,ING-003,2265.01,517.98,1173234.77,30
PO-001264,2025-05-10,2025-05-12,SUP-002,DIRECT-Punjab,ING-003,2277.29,529.74,1206377.64,30
PO-001265,2025-05-13,2025-05-15,SUP-002,DIRECT-Punjab,ING-003,1927.58,536.3,1033756.26,30
PO-001266,2025-05-16,2025-05-18,SUP-002,DIRECT-Punjab,ING-003,2254.12,537.9,1212503.05,30
PO-001267,2025-05-19,2025-05-21,SUP-002,DIRECT-Punjab,ING-003,1525.6,494.02,753683.35,30
PO-001268,2025-05-22,2025-05-24,SUP-002,DIRECT-Punjab,ING-003,2164.36,525.73,1137872.58,30
PO-001269,2025-05-27,2025-05-29,SUP-002,DIRECT-Punjab,ING-003,1800.71,514.64,926714.89,30
PO-001270,2025-05-29,2025-05-31,SUP-002,DIRECT-Punjab,ING-003,2076.99,493.19,1024356.38,30
PO-001271,2025-05-31,2025-06-02,SUP-002,DIRECT-Punjab,ING-003,2045.44,514.17,1051697.76,30
PO-001272,2025-06-03,2025-06-05,SUP-002,DIRECT-Punjab,ING-003,1756.17,510.78,897011.7,30
PO-001273,2025-06-06,2025-06-08,SUP-002,DIRECT-Punjab,ING-003,2344.55,500.39,1173184.81,30
PO-001274,2025-06-09,2025-06-11,SUP-002,DIRECT-Punjab,ING-003,1639.46,485.04,795200.53,30
PO-001275,2025-06-12,2025-06-14,SUP-002,DIRECT-Punjab,ING-003,2141.76,502.94,1077176.99,30
PO-001276,2025-06-15,2025-06-17,SUP-002,DIRECT-Punjab,ING-003,1886.69,489.7,923916.63,30
PO-001277,2025-06-18,2025-06-20,SUP-002,DIRECT-Punjab,ING-003,2029.09,493.52,1001389.28,30
PO-001278,2025-06-21,2025-06-23,SUP-002,DIRECT-Punjab,ING-003,2059.66,486.55,1002128.76,30
PO-001279,2025-06-24,2025-06-26,SUP-002,DIRECT-Punjab,ING-003,1793.85,514.2,922393.12,30
PO-001280,2025-06-27,2025-06-29,SUP-002,DIRECT-Punjab,ING-003,2473.77,514.78,1273444.49,30
PO-001281,2025-07-02,2025-07-04,SUP-002,DIRECT-Punjab,ING-003,482.18,487.64,235132.52,30
PO-001282,2025-01-01,2025-01-03,SUP-001,DIRECT-Punjab,ING-004,9320.23,496.21,4624811.99,30
PO-001283,2025-01-04,2025-01-06,SUP-001,DIRECT-Punjab,ING-004,9453.85,506.6,4789276.88,30
PO-001284,2025-01-07,2025-01-09,SUP-001,DIRECT-Punjab,ING-004,6442.07,506.73,3264390.4,30
PO-001285,2025-01-10,2025-01-12,SUP-001,DIRECT-Punjab,ING-004,11032.03,522.75,5767026.39,30
PO-001286,2025-01-13,2025-01-15,SUP-001,DIRECT-Punjab,ING-004,6361.61,515.55,3279734.84,30
PO-001287,2025-01-16,2025-01-18,SUP-001,DIRECT-Punjab,ING-004,10480.1,534.44,5601010.41,30
PO-001288,2025-01-19,2025-01-21,SUP-001,DIRECT-Punjab,ING-004,7026.28,511.68,3595191.73,30
PO-001289,2025-01-22,2025-01-24,SUP-001,DIRECT-Punjab,ING-004,8691.39,515.26,4478306.41,30
PO-001290,2025-01-25,2025-01-27,SUP-001,DIRECT-Punjab,ING-004,9610.08,528.9,5082747.48,30
PO-001291,2025-01-28,2025-01-30,SUP-001,DIRECT-Punjab,ING-004,6578.48,526.69,3464799.23,30
PO-001292,2025-02-02,2025-02-04,SUP-001,DIRECT-Punjab,ING-004,11214.9,561.19,6293718.47,30
PO-001293,2025-02-03,2025-02-05,SUP-001,DIRECT-Punjab,ING-004,6305.54,553.01,3487044.85,30
PO-001294,2025-02-06,2025-02-08,SUP-001,DIRECT-Punjab,ING-004,10419.61,511.41,5328652.91,30
PO-001295,2025-02-09,2025-02-11,SUP-001,DIRECT-Punjab,ING-004,7137.06,538.4,3842575.72,30
PO-001296,2025-02-12,2025-02-14,SUP-001,DIRECT-Punjab,ING-004,8878.82,557.19,4947151.22,30
PO-001297,2025-02-15,2025-02-17,SUP-001,DIRECT-Punjab,ING-004,9097.23,509.17,4632028.29,30
PO-001298,2025-02-18,2025-02-20,SUP-001,DIRECT-Punjab,ING-004,6846.73,554.63,3797435.65,30
PO-001299,2025-02-21,2025-02-23,SUP-001,DIRECT-Punjab,ING-004,11618.59,520.7,6049780.6,30
PO-001300,2025-02-24,2025-02-26,SUP-001,DIRECT-Punjab,ING-004,6244.78,513.04,3203839.05,30
PO-001301,2025-02-27,2025-03-01,SUP-001,DIRECT-Punjab,ING-004,13999.6,511.28,7157748.76,30
PO-001302,2025-03-02,2025-03-04,SUP-001,DIRECT-Punjab,ING-004,12365.74,615.12,7606422.51,30
PO-001303,2025-03-05,2025-03-07,SUP-001,DIRECT-Punjab,ING-004,16244.34,623.81,10133424.62,30
PO-001304,2025-03-08,2025-03-10,SUP-001,DIRECT-Punjab,ING-004,15295.3,596.18,9118743.18,30
PO-001305,2025-03-11,2025-03-13,SUP-001,DIRECT-Punjab,ING-004,12114.1,576.15,6979574.43,30
PO-001306,2025-03-14,2025-03-16,SUP-001,DIRECT-Punjab,ING-004,18666.54,612.47,11432762.1,30
PO-001307,2025-03-17,2025-03-19,SUP-001,DIRECT-Punjab,ING-004,11993.87,622.21,7462699.48,30
PO-001308,2025-03-20,2025-03-22,SUP-001,DIRECT-Punjab,ING-004,18387.08,593.84,10919059.98,30
PO-001309,2025-03-23,2025-03-25,SUP-001,DIRECT-Punjab,ING-004,12854.75,590.22,7587167.61,30
PO-001310,2025-03-26,2025-03-28,SUP-001,DIRECT-Punjab,ING-004,16528.23,590.81,9764993.5,30
PO-001311,2025-03-29,2025-03-31,SUP-001,DIRECT-Punjab,ING-004,15365.6,598.79,9200740.88,30
PO-001312,2025-04-01,2025-04-03,SUP-001,DIRECT-Punjab,ING-004,9145.09,564.92,5166270.74,30
PO-001313,2025-04-04,2025-04-06,SUP-001,DIRECT-Punjab,ING-004,11201.17,577.84,6472490.73,30
PO-001314,2025-04-07,2025-04-09,SUP-001,DIRECT-Punjab,ING-004,6593.17,576.55,3801309.71,30
PO-001315,2025-04-10,2025-04-12,SUP-001,DIRECT-Punjab,ING-004,13031.14,559.63,7292618.3,30
PO-001316,2025-04-13,2025-04-15,SUP-001,DIRECT-Punjab,ING-004,7894.08,580.82,4585001.94,30
PO-001317,2025-04-16,2025-04-18,SUP-001,DIRECT-Punjab,ING-004,10160.16,564.27,5733038.85,30
PO-001318,2025-04-19,2025-04-21,SUP-001,DIRECT-Punjab,ING-004,10141.69,568.78,5768407.64,30
PO-001319,2025-04-22,2025-04-24,SUP-001,DIRECT-Punjab,ING-004,8208.47,561.44,4608538.3,30
PO-001320,2025-04-25,2025-04-27,SUP-001,DIRECT-Punjab,ING-004,12994.45,582.44,7568550.65,30
PO-001321,2025-04-28,2025-04-30,SUP-001,DIRECT-Punjab,ING-004,7259.02,578.77,4201284.58,30
PO-001322,2025-05-01,2025-05-03,SUP-001,DIRECT-Punjab,ING-004,11623.01,508.63,5911774.07,30
PO-001323,2025-05-04,2025-05-06,SUP-001,DIRECT-Punjab,ING-004,8339.65,483.14,4029232.18,30
PO-001324,2025-05-07,2025-05-09,SUP-001,DIRECT-Punjab,ING-004,9596.31,491.29,4714590.85,30
PO-001325,2025-05-10,2025-05-12,SUP-001,DIRECT-Punjab,ING-004,10676.0,489.63,5227250.07,30
PO-001326,2025-05-13,2025-05-15,SUP-001,DIRECT-Punjab,ING-004,7784.43,479.27,3730876.45,30
PO-001327,2025-05-16,2025-05-18,SUP-001,DIRECT-Punjab,ING-004,10468.62,466.38,4882316.59,30
PO-001328,2025-05-19,2025-05-21,SUP-001,DIRECT-Punjab,ING-004,6312.05,499.34,3151841.17,30
PO-001329,2025-05-22,2025-05-24,SUP-001,DIRECT-Punjab,ING-004,10503.08,489.65,5142806.64,30
PO-001330,2025-05-25,2025-05-27,SUP-001,DIRECT-Punjab,ING-004,7395.86,470.65,3480865.64,30
PO-001331,2025-05-29,2025-05-31,SUP-001,DIRECT-Punjab,ING-004,9104.2,504.78,4595584.52,30
PO-001332,2025-05-31,2025-06-02,SUP-001,DIRECT-Punjab,ING-004,8969.12,499.27,4478004.02,30
PO-001333,2025-06-03,2025-06-05,SUP-001,DIRECT-Punjab,ING-004,7199.06,449.98,3239438.68,30
PO-001334,2025-06-06,2025-06-08,SUP-001,DIRECT-Punjab,ING-004,10735.18,467.16,5015048.13,30
PO-001335,2025-06-09,2025-06-11,SUP-001,DIRECT-Punjab,ING-004,6164.91,470.54,2900832.18,30
PO-001336,2025-06-12,2025-06-14,SUP-001,DIRECT-Punjab,ING-004,11372.04,491.03,5584055.43,30
PO-001337,2025-06-15,2025-06-17,SUP-001,DIRECT-Punjab,ING-004,7190.16,456.16,3279889.23,30
PO-001338,2025-06-18,2025-06-20,SUP-001,DIRECT-Punjab,ING-004,8993.08,450.85,4054491.67,30
PO-001339,2025-06-23,2025-06-25,SUP-001,DIRECT-Punjab,ING-004,9052.99,484.91,4389895.22,30
PO-001340,2025-06-25,2025-06-27,SUP-001,DIRECT-Punjab,ING-004,6581.46,469.86,3092357.14,30
PO-001341,2025-06-27,2025-06-29,SUP-001,DIRECT-Punjab,ING-004,11575.6,488.02,5649136.75,30
PO-001342,2025-06-30,2025-07-02,SUP-001,DIRECT-Punjab,ING-004,2091.81,487.01,1018743.73,30
PO-001343,2025-01-01,2025-01-03,SUP-001,DIRECT-Punjab,ING-005,7658.28,505.65,3872412.57,30
PO-001344,2025-01-04,2025-01-06,SUP-001,DIRECT-Punjab,ING-005,8141.95,492.83,4012562.39,30
PO-001345,2025-01-07,2025-01-09,SUP-001,DIRECT-Punjab,ING-005,5635.01,482.53,2719085.6,30
PO-001346,2025-01-10,2025-01-12,SUP-001,DIRECT-Punjab,ING-005,9939.59,474.08,4712136.35,30
PO-001347,2025-01-13,2025-01-15,SUP-001,DIRECT-Punjab,ING-005,5309.65,497.33,2640623.1,30
PO-001348,2025-01-16,2025-01-18,SUP-001,DIRECT-Punjab,ING-005,9792.32,493.6,4833508.86,30
PO-001349,2025-01-19,2025-01-21,SUP-001,DIRECT-Punjab,ING-005,6210.97,501.37,3113975.66,30
PO-001350,2025-01-22,2025-01-24,SUP-001,DIRECT-Punjab,ING-005,7575.02,505.15,3826518.61,30
PO-001351,2025-01-25,2025-01-27,SUP-001,DIRECT-Punjab,ING-005,7709.95,489.42,3773431.56,30
PO-001352,2025-01-30,2025-02-01,SUP-001,DIRECT-Punjab,ING-005,6043.76,517.8,3129481.05,30
PO-001353,2025-01-31,2025-02-02,SUP-001,DIRECT-Punjab,ING-005,9679.73,506.38,4901590.71,30
PO-001354,2025-02-03,2025-02-05,SUP-001,DIRECT-Punjab,ING-005,5432.48,510.97,2775826.33,30
PO-001355,2025-02-06,2025-02-08,SUP-001,DIRECT-Punjab,ING-005,9310.28,506.11,4711981.29,30
PO-001356,2025-02-09,2025-02-11,SUP-001,DIRECT-Punjab,ING-005,6499.63,532.99,3464223.01,30
PO-001357,2025-02-12,2025-02-14,SUP-001,DIRECT-Punjab,ING-005,7740.93,497.87,3853967.48,30
PO-001358,2025-02-15,2025-02-17,SUP-001,DIRECT-Punjab,ING-005,8249.86,531.44,4384264.09,30
PO-001359,2025-02-18,2025-02-20,SUP-001,DIRECT-Punjab,ING-005,6015.63,539.11,3243104.66,30
PO-001360,2025-02-21,2025-02-23,SUP-001,DIRECT-Punjab,ING-005,9584.88,509.12,4879891.52,30
PO-001361,2025-02-24,2025-02-26,SUP-001,DIRECT-Punjab,ING-005,5889.54,499.37,2941073.3,30
PO-001362,2025-02-27,2025-03-01,SUP-001,DIRECT-Punjab,ING-005,11822.99,520.39,6152510.63,30
PO-001363,2025-03-02,2025-03-04,SUP-001,DIRECT-Punjab,ING-005,11435.12,583.78,6675571.82,30
PO-001364,2025-03-05,2025-03-07,SUP-001,DIRECT-Punjab,ING-005,13445.32,580.03,7798671.57,30
PO-001365,2025-03-08,2025-03-10,SUP-001,DIRECT-Punjab,ING-005,14153.68,585.59,8288187.43,30
PO-001366,2025-03-11,2025-03-13,SUP-001,DIRECT-Punjab,ING-005,10360.0,563.04,5833084.01,30
PO-001367,2025-03-14,2025-03-16,SUP-001,DIRECT-Punjab,ING-005,18410.47,613.22,11289723.93,30
PO-001368,2025-03-17,2025-03-19,SUP-001,DIRECT-Punjab,ING-005,9446.74,580.43,5483200.31,30
PO-001369,2025-03-22,2025-03-24,SUP-001,DIRECT-Punjab,ING-005,16797.21,594.96,9993720.06,30
PO-001370,2025-03-23,2025-03-25,SUP-001,DIRECT-Punjab,ING-005,11574.44,588.47,6811187.94,30
PO-001371,2025-03-26,2025-03-28,SUP-001,DIRECT-Punjab,ING-005,14168.82,589.88,8357850.86,30
PO-001372,2025-03-29,2025-03-31,SUP-001,DIRECT-Punjab,ING-005,13701.39,563.36,7718856.74,30
PO-001373,2025-04-01,2025-04-03,SUP-001,DIRECT-Punjab,ING-005,7676.57,525.6,4034804.22,30
PO-001374,2025-04-04,2025-04-06,SUP-001,DIRECT-Punjab,ING-005,9355.07,560.96,5247846.34,30
PO-001375,2025-04-07,2025-04-09,SUP-001,DIRECT-Punjab,ING-005,5790.07,525.13,3040542.15,30
PO-001376,2025-04-10,2025-04-12,SUP-001,DIRECT-Punjab,ING-005,10147.33,548.66,5567381.0,30
PO-001377,2025-04-13,2025-04-15,SUP-001,DIRECT-Punjab,ING-005,7087.01,551.21,3906462.35,30
PO-001378,2025-04-16,2025-04-18,SUP-001,DIRECT-Punjab,ING-005,9037.6,569.57,5147553.23,30
PO-001379,2025-04-19,2025-04-21,SUP-001,DIRECT-Punjab,ING-005,9249.69,521.84,4826839.38,30
PO-001380,2025-04-22,2025-04-24,SUP-001,DIRECT-Punjab,ING-005,6541.85,520.64,3405916.93,30
PO-001381,2025-04-25,2025-04-27,SUP-001,DIRECT-Punjab,ING-005,11087.7,527.91,5853302.74,30
PO-001382,2025-04-28,2025-04-30,SUP-001,DIRECT-Punjab,ING-005,6237.57,559.3,3488686.92,30
PO-001383,2025-05-01,2025-05-03,SUP-001,DIRECT-Punjab,ING-005,10828.6,492.4,5332054.31,30
PO-001384,2025-05-04,2025-05-06,SUP-001,DIRECT-Punjab,ING-005,6937.52,488.72,3390490.32,30
PO-001385,2025-05-07,2025-05-09,SUP-001,DIRECT-Punjab,ING-005,8440.03,489.02,4127377.65,30
PO-001386,2025-05-12,2025-05-14,SUP-001,DIRECT-Punjab,ING-005,9391.95,452.67,4251416.98,30
PO-001387,2025-05-13,2025-05-15,SUP-001,DIRECT-Punjab,ING-005,6898.57,454.19,3133281.58,30
PO-001388,2025-05-16,2025-05-18,SUP-001,DIRECT-Punjab,ING-005,9835.31,450.25,4428371.31,30
PO-001389,2025-05-19,2025-05-21,SUP-001,DIRECT-Punjab,ING-005,5663.35,487.64,2761692.03,30
PO-001390,2025-05-22,2025-05-24,SUP-001,DIRECT-Punjab,ING-005,9663.03,483.33,4670476.44,30
PO-001391,2025-05-25,2025-05-27,SUP-001,DIRECT-Punjab,ING-005,6040.78,457.15,2761530.97,30
PO-001392,2025-05-29,2025-05-31,SUP-001,DIRECT-Punjab,ING-005,7981.55,483.08,3855745.3,30
PO-001393,2025-05-31,2025-06-02,SUP-001,DIRECT-Punjab,ING-005,7727.61,454.75,3514103.65,30
PO-001394,2025-06-03,2025-06-05,SUP-001,DIRECT-Punjab,ING-005,5868.01,434.87,2551802.87,30
PO-001395,2025-06-06,2025-06-08,SUP-001,DIRECT-Punjab,ING-005,9322.42,456.55,4256107.94,30
PO-001396,2025-06-09,2025-06-11,SUP-001,DIRECT-Punjab,ING-005,5900.97,453.1,2673740.19,30
PO-001397,2025-06-12,2025-06-14,SUP-001,DIRECT-Punjab,ING-005,10002.7,439.78,4398962.68,30
PO-001398,2025-06-15,2025-06-17,SUP-001,DIRECT-Punjab,ING-005,6360.44,437.55,2783012.19,30
PO-001399,2025-06-18,2025-06-20,SUP-001,DIRECT-Punjab,ING-005,7465.91,477.23,3562961.56,30
PO-001400,2025-06-21,2025-06-23,SUP-001,DIRECT-Punjab,ING-005,7985.09,444.01,3545499.05,30
PO-001401,2025-06-24,2025-06-26,SUP-001,DIRECT-Punjab,ING-005,5948.3,470.53,2798855.44,30
PO-001402,2025-06-27,2025-06-29,SUP-001,DIRECT-Punjab,ING-005,10192.26,438.6,4470331.36,30
PO-001403,2025-06-30,2025-07-02,SUP-001,DIRECT-Punjab,ING-005,1846.22,435.7,804402.58,30
PO-001404,2025-01-01,2025-01-03,SUP-001,DIRECT-Punjab,ING-006,2701.0,687.26,1856284.2,30
PO-001405,2025-01-04,2025-01-06,SUP-001,DIRECT-Punjab,ING-006,2791.02,702.42,1960475.6,30
PO-001406,2025-01-07,2025-01-09,SUP-001,DIRECT-Punjab,ING-006,2227.97,697.58,1554174.17,30
PO-001407,2025-01-10,2025-01-12,SUP-001,DIRECT-Punjab,ING-006,3235.46,677.45,2191853.65,30
PO-001408,2025-01-13,2025-01-15,SUP-001,DIRECT-Punjab,ING-006,2115.64,702.29,1485802.56,30
PO-001409,2025-01-16,2025-01-18,SUP-001,DIRECT-Punjab,ING-006,3130.02,724.26,2266937.2,30
PO-001410,2025-01-19,2025-01-21,SUP-001,DIRECT-Punjab,ING-006,2433.31,694.72,1690464.54,30
PO-001411,2025-01-22,2025-01-24,SUP-001,DIRECT-Punjab,ING-006,2736.63,658.4,1801788.9,30
PO-001412,2025-01-25,2025-01-27,SUP-001,DIRECT-Punjab,ING-006,2696.5,717.56,1934897.84,30
PO-001413,2025-01-28,2025-01-30,SUP-001,DIRECT-Punjab,ING-006,2354.93,711.38,1675250.98,30
PO-001414,2025-01-31,2025-02-02,SUP-001,DIRECT-Punjab,ING-006,3563.86,710.61,2532521.41,30
PO-001415,2025-02-03,2025-02-05,SUP-001,DIRECT-Punjab,ING-006,2146.07,712.63,1529360.32,30
PO-001416,2025-02-06,2025-02-08,SUP-001,DIRECT-Punjab,ING-006,3382.77,740.42,2504663.69,30
PO-001417,2025-02-09,2025-02-11,SUP-001,DIRECT-Punjab,ING-006,2400.49,727.25,1745766.03,30
PO-001418,2025-02-12,2025-02-14,SUP-001,DIRECT-Punjab,ING-006,2683.75,732.75,1966528.03,30
PO-001419,2025-02-15,2025-02-17,SUP-001,DIRECT-Punjab,ING-006,2728.45,702.5,1916733.88,30
PO-001420,2025-02-18,2025-02-20,SUP-001,DIRECT-Punjab,ING-006,2220.83,697.32,1548629.71,30
PO-001421,2025-02-23,2025-02-25,SUP-001,DIRECT-Punjab,ING-006,3407.55,701.3,2389703.29,30
PO-001422,2025-02-26,2025-02-28,SUP-001,DIRECT-Punjab,ING-006,2059.53,702.3,1446408.22,30
PO-001423,2025-02-27,2025-03-01,SUP-001,DIRECT-Punjab,ING-006,4036.12,741.17,2991449.57,30
PO-001424,2025-03-04,2025-03-06,SUP-001,DIRECT-Punjab,ING-006,3569.29,836.93,2987257.99,30
