delivery_id,po_id,delivery_date,supplier_id,destination_node,ingredient_id,ordered_qty,delivered_qty,quality_pass_qty,status,delay_days
DEL-001185,PO-001198,2025-05-01,SUP-001,DIRECT-Punjab,ING-002,8722.24,8722.24,8722.24,very_late,4
DEL-001186,PO-001199,2025-04-30,SUP-001,DIRECT-Punjab,ING-002,5180.09,5180.09,5180.09,on_time,0
DEL-001187,PO-001200,2025-05-03,SUP-001,DIRECT-Punjab,ING-002,8844.7,8844.7,8844.7,on_time,0
DEL-001188,PO-001201,2025-05-06,SUP-001,DIRECT-Punjab,ING-002,5632.06,5632.06,5632.06,on_time,0
DEL-001189,PO-001202,2025-05-09,SUP-001,DIRECT-Punjab,ING-002,6943.01,6943.01,6943.01,on_time,0
DEL-001190,PO-001203,2025-05-13,SUP-001,DIRECT-Punjab,ING-002,7058.13,7058.13,7058.13,on_time,0
DEL-001191,PO-001204,2025-05-15,SUP-001,DIRECT-Punjab,ING-002,5131.02,5131.02,5131.02,on_time,0
DEL-001192,PO-001205,2025-05-18,SUP-001,DIRECT-Punjab,ING-002,7757.54,7757.54,7757.54,on_time,0
DEL-001193,PO-001206,2025-05-22,SUP-001,DIRECT-Punjab,ING-002,4264.76,4264.76,4264.76,on_time,0
DEL-001194,PO-001207,2025-05-24,SUP-001,DIRECT-Punjab,ING-002,6982.19,6982.19,6982.19,on_time,0
DEL-001195,PO-001208,2025-05-27,SUP-001,DIRECT-Punjab,ING-002,5166.75,5166.75,5166.75,on_time,0
DEL-001196,PO-001209,2025-06-01,SUP-001,DIRECT-Punjab,ING-002,5991.87,5991.87,5991.87,late,2
DEL-001197,PO-001210,2025-06-02,SUP-001,DIRECT-Punjab,ING-002,6619.05,6619.05,6619.05,on_time,0
DEL-001198,PO-001211,2025-06-08,SUP-001,DIRECT-Punjab,ING-002,4713.76,4713.76,4713.76,late,2
DEL-001199,PO-001212,2025-06-13,SUP-001,DIRECT-Punjab,ING-002,8055.99,8055.99,8055.99,very_late,5
DEL-001200,PO-001214,2025-06-15,SUP-001,DIRECT-Punjab,ING-002,7027.47,7027.47,7027.47,late,1
DEL-001201,PO-001215,2025-06-17,SUP-001,DIRECT-Punjab,ING-002,4731.92,4731.92,4731.92,on_time,0
DEL-001202,PO-001216,2025-06-21,SUP-001,DIRECT-Punjab,ING-002,5925.45,5925.45,5925.45,on_time,0
DEL-001203,PO-001217,2025-06-23,SUP-001,DIRECT-Punjab,ING-002,6240.34,6240.34,6240.34,on_time,0
DEL-001204,PO-001218,2025-06-26,SUP-001,DIRECT-Punjab,ING-002,4572.87,4572.87,4572.87,on_time,0
DEL-001205,PO-001219,2025-06-29,SUP-001,DIRECT-Punjab,ING-002,7897.26,7897.26,7897.26,on_time,0
DEL-001206,PO-001220,2025-07-02,SUP-001,DIRECT-Punjab,ING-002,1469.79,1469.79,1469.79,on_time,0
DEL-001207,PO-001221,2025-01-03,SUP-002,DIRECT-Punjab,ING-003,2016.47,2016.47,2016.47,on_time,0
DEL-001208,PO-001222,2025-01-08,SUP-002,DIRECT-Punjab,ING-003,1940.12,1940.12,1940.12,late,2
DEL-001209,PO-001223,2025-01-09,SUP-002,DIRECT-Punjab,ING-003,1707.22,1707.22,1707.22,on_time,0
DEL-001210,PO-001224,2025-01-12,SUP-002,DIRECT-Punjab,ING-003,2377.21,2377.21,2377.21,on_time,0
DEL-001211,PO-001225,2025-01-15,SUP-002,DIRECT-Punjab,ING-003,1476.36,1476.36,1476.36,on_time,0
DEL-001212,PO-001226,2025-01-20,SUP-002,DIRECT-Punjab,ING-003,2201.72,2201.72,2201.72,late,2
DEL-001213,PO-001227,2025-01-21,SUP-002,DIRECT-Punjab,ING-003,1716.9,1716.9,1716.9,on_time,0
DEL-001214,PO-001228,2025-01-24,SUP-002,DIRECT-Punjab,ING-003,1997.58,1997.58,1997.58,on_time,0
DEL-001215,PO-001229,2025-01-27,SUP-002,DIRECT-Punjab,ING-003,2042.09,2042.09,2042.09,on_time,0
DEL-001216,PO-001230,2025-01-30,SUP-002,DIRECT-Punjab,ING-003,1783.08,1661.71,1661.71,on_time,0
DEL-001217,PO-001231,2025-02-02,SUP-002,DIRECT-Punjab,ING-003,2260.0,2260.0,2260.0,on_time,0
DEL-001218,PO-001232,2025-02-06,SUP-002,DIRECT-Punjab,ING-003,1653.02,1653.02,1653.02,on_time,0
DEL-001219,PO-001233,2025-02-08,SUP-002,DIRECT-Punjab,ING-003,2137.43,2137.43,2137.43,on_time,0
DEL-001220,PO-001234,2025-02-12,SUP-002,DIRECT-Punjab,ING-003,1708.34,1708.34,1708.34,on_time,0
DEL-001221,PO-001235,2025-02-14,SUP-002,DIRECT-Punjab,ING-003,1866.25,1866.25,1866.25,on_time,0
DEL-001222,PO-001236,2025-02-17,SUP-002,DIRECT-Punjab,ING-003,2150.79,2150.79,2150.79,on_time,0
DEL-001223,PO-001237,2025-02-25,SUP-002,DIRECT-Punjab,ING-003,1684.03,1684.03,1684.03,very_late,5
DEL-001224,PO-001238,2025-02-24,SUP-002,DIRECT-Punjab,ING-003,2475.38,2475.38,2475.38,on_time,0
DEL-001225,PO-001239,2025-02-26,SUP-002,DIRECT-Punjab,ING-003,1601.99,1519.02,1519.02,on_time,0
DEL-001226,PO-001240,2025-03-01,SUP-002,DIRECT-Punjab,ING-003,2540.14,2540.14,2540.14,on_time,0
DEL-001227,PO-001241,2025-03-04,SUP-002,DIRECT-Punjab,ING-003,2419.58,2419.58,2419.58,on_time,0
DEL-001228,PO-001242,2025-03-07,SUP-002,DIRECT-Punjab,ING-003,2676.14,2676.14,2676.14,on_time,0
DEL-001229,PO-001243,2025-03-14,SUP-002,DIRECT-Punjab,ING-003,2589.46,2589.46,2589.46,very_late,3
DEL-001230,PO-001244,2025-03-13,SUP-002,DIRECT-Punjab,ING-003,2271.9,2271.9,2271.9,on_time,0
DEL-001231,PO-001245,2025-03-16,SUP-002,DIRECT-Punjab,ING-003,3310.01,3310.01,3310.01,on_time,0
DEL-001232,PO-001246,2025-03-19,SUP-002,DIRECT-Punjab,ING-003,2111.64,2111.64,2111.64,on_time,0
DEL-001233,PO-001247,2025-03-24,SUP-002,DIRECT-Punjab,ING-003,3067.15,3067.15,3067.15,late,2
DEL-001234,PO-001248,2025-03-25,SUP-002,DIRECT-Punjab,ING-003,2606.79,2606.79,2606.79,on_time,0
DEL-001235,PO-001249,2025-03-28,SUP-002,DIRECT-Punjab,ING-003,2573.55,2573.55,2573.55,on_time,0
DEL-001236,PO-001250,2025-04-01,SUP-002,DIRECT-Punjab,ING-003,2700.71,2700.71,2700.71,late,1
DEL-001237,PO-001251,2025-04-04,SUP-002,DIRECT-Punjab,ING-003,2299.92,2299.92,2299.92,on_time,0
DEL-001238,PO-001252,2025-04-06,SUP-002,DIRECT-Punjab,ING-003,2258.34,2258.34,2258.34,on_time,0
DEL-001239,PO-001253,2025-04-11,SUP-002,DIRECT-Punjab,ING-003,1609.56,1609.56,1609.56,on_time,0
DEL-001240,PO-001254,2025-04-12,SUP-002,DIRECT-Punjab,ING-003,2415.73,2415.73,2415.73,on_time,0
DEL-001241,PO-001255,2025-04-19,SUP-002,DIRECT-Punjab,ING-003,1947.98,1947.98,1947.98,very_late,4
DEL-001242,PO-001256,2025-04-19,SUP-002,DIRECT-Punjab,ING-003,2286.32,2038.05,2038.05,late,1
DEL-001243,PO-001257,2025-04-22,SUP-002,DIRECT-Punjab,ING-003,2291.13,2291.13,2291.13,on_time,0
DEL-001244,PO-001259,2025-04-28,SUP-002,DIRECT-Punjab,ING-003,2772.39,2772.39,2772.39,late,1
DEL-001245,PO-001260,2025-04-30,SUP-002,DIRECT-Punjab,ING-003,1942.55,1942.55,1942.55,on_time,0
DEL-001246,PO-001261,2025-05-03,SUP-002,DIRECT-Punjab,ING-003,2671.75,2671.75,2671.75,on_time,0
DEL-001247,PO-001262,2025-05-06,SUP-002,DIRECT-Punjab,ING-003,1990.71,1990.71,1990.71,on_time,0
DEL-001248,PO-001263,2025-05-13,SUP-002,DIRECT-Punjab,ING-003,2265.01,2265.01,2265.01,very_late,3
DEL-001249,PO-001264,2025-05-16,SUP-002,DIRECT-Punjab,ING-003,2277.29,2277.29,2277.29,very_late,4
DEL-001250,PO-001265,2025-05-15,SUP-002,DIRECT-Punjab,ING-003,1927.58,1927.58,1927.58,on_time,0
DEL-001251,PO-001266,2025-05-22,SUP-002,DIRECT-Punjab,ING-003,2254.12,2254.12,2254.12,very_late,4
DEL-001252,PO-001267,2025-05-21,SUP-002,DIRECT-Punjab,ING-003,1525.6,1525.6,1525.6,on_time,0
DEL-001253,PO-001268,2025-05-24,SUP-002,DIRECT-Punjab,ING-003,2164.36,2164.36,2164.36,on_time,0
DEL-001254,PO-001269,2025-05-29,SUP-002,DIRECT-Punjab,ING-003,1800.71,1800.71,1800.71,on_time,0
DEL-001255,PO-001270,2025-05-31,SUP-002,DIRECT-Punjab,ING-003,2076.99,2076.99,2076.99,on_time,0
DEL-001256,PO-001271,2025-06-02,SUP-002,DIRECT-Punjab,ING-003,2045.44,2045.44,1739.12,on_time,0
DEL-001257,PO-001272,2025-06-10,SUP-002,DIRECT-Punjab,ING-003,1756.17,1756.17,1756.17,very_late,5
DEL-001258,PO-001273,2025-06-08,SUP-002,DIRECT-Punjab,ING-003,2344.55,2344.55,2344.55,on_time,0
DEL-001259,PO-001274,2025-06-11,SUP-002,DIRECT-Punjab,ING-003,1639.46,1639.46,1639.46,on_time,0
DEL-001260,PO-001275,2025-06-14,SUP-002,DIRECT-Punjab,ING-003,2141.76,2141.76,2141.76,on_time,0
DEL-001261,PO-001276,2025-06-17,SUP-002,DIRECT-Punjab,ING-003,1886.69,1886.69,1886.69,on_time,0
DEL-001262,PO-001277,2025-06-20,SUP-002,DIRECT-Punjab,ING-003,2029.09,2029.09,2029.09,on_time,0
DEL-001263,PO-001278,2025-06-23,SUP-002,DIRECT-Punjab,ING-003,2059.66,2059.66,2059.66,on_time,0
DEL-001264,PO-001279,2025-06-26,SUP-002,DIRECT-Punjab,ING-003,1793.85,1793.85,1793.85,on_time,0
DEL-001265,PO-001280,2025-07-04,SUP-002,DIRECT-Punjab,ING-003,2473.77,2473.77,2473.77,very_late,5
DEL-001266,PO-001281,2025-07-04,SUP-002,DIRECT-Punjab,ING-003,482.18,482.18,482.18,on_time,0
DEL-001267,PO-001282,2025-01-03,SUP-001,DIRECT-Punjab,ING-004,9320.23,9320.23,9320.23,on_time,0
DEL-001268,PO-001283,2025-01-06,SUP-001,DIRECT-Punjab,ING-004,9453.85,9453.85,9453.85,on_time,0
DEL-001269,PO-001284,2025-01-09,SUP-001,DIRECT-Punjab,ING-004,6442.07,6442.07,6442.07,on_time,0
DEL-001270,PO-001285,2025-01-12,SUP-001,DIRECT-Punjab,ING-004,11032.03,11032.03,11032.03,on_time,0
DEL-001271,PO-001286,2025-01-15,SUP-001,DIRECT-Punjab,ING-004,6361.61,6361.61,6361.61,on_time,0
DEL-001272,PO-001287,2025-01-18,SUP-001,DIRECT-Punjab,ING-004,10480.1,10480.1,10480.1,on_time,0
DEL-001273,PO-001288,2025-01-21,SUP-001,DIRECT-Punjab,ING-004,7026.28,7026.28,7026.28,on_time,0
DEL-001274,PO-001289,2025-01-24,SUP-001,DIRECT-Punjab,ING-004,8691.39,8691.39,8691.39,on_time,0
DEL-001275,PO-001290,2025-01-31,SUP-001,DIRECT-Punjab,ING-004,9610.08,9610.08,9610.08,very_late,4
DEL-001276,PO-001291,2025-01-31,SUP-001,DIRECT-Punjab,ING-004,6578.48,6578.48,6578.48,late,1
DEL-001277,PO-001292,2025-02-04,SUP-001,DIRECT-Punjab,ING-004,11214.9,11214.9,11214.9,on_time,0
DEL-001278,PO-001293,2025-02-07,SUP-001,DIRECT-Punjab,ING-004,6305.54,5855.67,5855.67,late,2
DEL-001279,PO-001294,2025-02-08,SUP-001,DIRECT-Punjab,ING-004,10419.61,10419.61,10419.61,on_time,0
DEL-001280,PO-001295,2025-02-11,SUP-001,DIRECT-Punjab,ING-004,7137.06,7137.06,7137.06,on_time,0
DEL-001281,PO-001296,2025-02-16,SUP-001,DIRECT-Punjab,ING-004,8878.82,8878.82,8878.82,late,2
DEL-001282,PO-001297,2025-02-17,SUP-001,DIRECT-Punjab,ING-004,9097.23,9097.23,9097.23,on_time,0
DEL-001283,PO-001298,2025-02-20,SUP-001,DIRECT-Punjab,ING-004,6846.73,5909.28,5909.28,on_time,0
DEL-001284,PO-001299,2025-02-23,SUP-001,DIRECT-Punjab,ING-004,11618.59,11618.59,11618.59,on_time,0
DEL-001285,PO-001300,2025-02-26,SUP-001,DIRECT-Punjab,ING-004,6244.78,6244.78,6244.78,on_time,0
DEL-001286,PO-001301,2025-03-01,SUP-001,DIRECT-Punjab,ING-004,13999.6,13999.6,13999.6,on_time,0
DEL-001287,PO-001302,2025-03-04,SUP-001,DIRECT-Punjab,ING-004,12365.74,12365.74,12365.74,on_time,0
DEL-001288,PO-001303,2025-03-07,SUP-001,DIRECT-Punjab,ING-004,16244.34,16244.34,16244.34,on_time,0
DEL-001289,PO-001304,2025-03-10,SUP-001,DIRECT-Punjab,ING-004,15295.3,15295.3,15295.3,on_time,0
DEL-001290,PO-001305,2025-03-13,SUP-001,DIRECT-Punjab,ING-004,12114.1,12114.1,12114.1,on_time,0
DEL-001291,PO-001306,2025-03-16,SUP-001,DIRECT-Punjab,ING-004,18666.54,18666.54,18666.54,on_time,0
DEL-001292,PO-001307,2025-03-19,SUP-001,DIRECT-Punjab,ING-004,11993.87,11993.87,11993.87,on_time,0
DEL-001293,PO-001308,2025-03-22,SUP-001,DIRECT-Punjab,ING-004,18387.08,18387.08,18387.08,on_time,0
DEL-001294,PO-001309,2025-03-25,SUP-001,DIRECT-Punjab,ING-004,12854.75,10989.36,10989.36,on_time,0
DEL-001295,PO-001310,2025-04-02,SUP-001,DIRECT-Punjab,ING-004,16528.23,16528.23,16528.23,very_late,5
DEL-001296,PO-001311,2025-04-02,SUP-001,DIRECT-Punjab,ING-004,15365.6,15365.6,15365.6,late,2
DEL-001297,PO-001312,2025-04-03,SUP-001,DIRECT-Punjab,ING-004,9145.09,9145.09,9145.09,on_time,0
DEL-001298,PO-001313,2025-04-06,SUP-001,DIRECT-Punjab,ING-004,11201.17,11201.17,11201.17,on_time,0
DEL-001299,PO-001314,2025-04-14,SUP-001,DIRECT-Punjab,ING-004,6593.17,6593.17,6593.17,very_late,5
DEL-001300,PO-001315,2025-04-17,SUP-001,DIRECT-Punjab,ING-004,13031.14,13031.14,13031.14,very_late,5
DEL-001301,PO-001316,2025-04-15,SUP-001,DIRECT-Punjab,ING-004,7894.08,6957.17,6957.17,on_time,0
DEL-001302,PO-001317,2025-04-18,SUP-001,DIRECT-Punjab,ING-004,10160.16,10160.16,10160.16,on_time,0
DEL-001303,PO-001318,2025-04-21,SUP-001,DIRECT-Punjab,ING-004,10141.69,10141.69,10141.69,on_time,0
DEL-001304,PO-001319,2025-04-24,SUP-001,DIRECT-Punjab,ING-004,8208.47,8208.47,8208.47,on_time,0
DEL-001305,PO-001320,2025-04-27,SUP-001,DIRECT-Punjab,ING-004,12994.45,12994.45,12994.45,on_time,0
DEL-001306,PO-001321,2025-04-30,SUP-001,DIRECT-Punjab,ING-004,7259.02,7259.02,7259.02,on_time,0
DEL-001307,PO-001322,2025-05-06,SUP-001,DIRECT-Punjab,ING-004,11623.01,11623.01,11623.01,very_late,3
DEL-001308,PO-001323,2025-05-06,SUP-001,DIRECT-Punjab,ING-004,8339.65,8339.65,8339.65,on_time,0
DEL-001309,PO-001324,2025-05-09,SUP-001,DIRECT-Punjab,ING-004,9596.31,9596.31,9596.31,on_time,0
DEL-001310,PO-001325,2025-05-12,SUP-001,DIRECT-Punjab,ING-004,10676.0,10676.0,9884.24,on_time,0
DEL-001311,PO-001326,2025-05-15,SUP-001,DIRECT-Punjab,ING-004,7784.43,7784.43,7784.43,on_time,0
DEL-001312,PO-001327,2025-05-18,SUP-001,DIRECT-Punjab,ING-004,10468.62,10468.62,10468.62,on_time,0
DEL-001313,PO-001328,2025-05-21,SUP-001,DIRECT-Punjab,ING-004,6312.05,6312.05,6312.05,on_time,0
DEL-001314,PO-001329,2025-05-24,SUP-001,DIRECT-Punjab,ING-004,10503.08,10503.08,10503.08,on_time,0
DEL-001315,PO-001330,2025-05-28,SUP-001,DIRECT-Punjab,ING-004,7395.86,7395.86,7395.86,late,1
DEL-001316,PO-001331,2025-05-31,SUP-001,DIRECT-Punjab,ING-004,9104.2,9104.2,9104.2,on_time,0
DEL-001317,PO-001332,2025-06-02,SUP-001,DIRECT-Punjab,ING-004,8969.12,8969.12,8969.12,on_time,0
DEL-001318,PO-001333,2025-06-05,SUP-001,DIRECT-Punjab,ING-004,7199.06,7199.06,7199.06,on_time,0
DEL-001319,PO-001334,2025-06-08,SUP-001,DIRECT-Punjab,ING-004,10735.18,9734.38,9734.38,on_time,0
DEL-001320,PO-001335,2025-06-11,SUP-001,DIRECT-Punjab,ING-004,6164.91,6164.91,6164.91,on_time,0
DEL-001321,PO-001336,2025-06-15,SUP-001,DIRECT-Punjab,ING-004,11372.04,11372.04,11372.04,late,1
DEL-001322,PO-001337,2025-06-19,SUP-001,DIRECT-Punjab,ING-004,7190.16,7190.16,7190.16,late,2
DEL-001323,PO-001338,2025-06-20,SUP-001,DIRECT-Punjab,ING-004,8993.08,8993.08,8993.08,on_time,0
DEL-001324,PO-001339,2025-06-25,SUP-001,DIRECT-Punjab,ING-004,9052.99,8441.99,8441.99,on_time,0
DEL-001325,PO-001340,2025-07-01,SUP-001,DIRECT-Punjab,ING-004,6581.46,5934.12,5934.12,very_late,4
DEL-001326,PO-001341,2025-06-29,SUP-001,DIRECT-Punjab,ING-004,11575.6,11575.6,11575.6,on_time,0
DEL-001327,PO-001342,2025-07-07,SUP-001,DIRECT-Punjab,ING-004,2091.81,2091.81,2091.81,very_late,5
DEL-001328,PO-001343,2025-01-04,SUP-001,DIRECT-Punjab,ING-005,7658.28,7658.28,7658.28,late,1
DEL-001329,PO-001344,2025-01-06,SUP-001,DIRECT-Punjab,ING-005,8141.95,8141.95,8141.95,on_time,0
DEL-001330,PO-001345,2025-01-09,SUP-001,DIRECT-Punjab,ING-005,5635.01,5635.01,5635.01,on_time,0
DEL-001331,PO-001346,2025-01-12,SUP-001,DIRECT-Punjab,ING-005,9939.59,9939.59,9939.59,on_time,0
DEL-001332,PO-001347,2025-01-15,SUP-001,DIRECT-Punjab,ING-005,5309.65,5309.65,5309.65,on_time,0
DEL-001333,PO-001348,2025-01-18,SUP-001,DIRECT-Punjab,ING-005,9792.32,8709.76,8709.76,on_time,0
DEL-001334,PO-001349,2025-01-21,SUP-001,DIRECT-Punjab,ING-005,6210.97,6210.97,6210.97,on_time,0
DEL-001335,PO-001350,2025-01-24,SUP-001,DIRECT-Punjab,ING-005,7575.02,7575.02,7575.02,on_time,0
DEL-001336,PO-001351,2025-01-27,SUP-001,DIRECT-Punjab,ING-005,7709.95,7709.95,7709.95,on_time,0
DEL-001337,PO-001352,2025-02-01,SUP-001,DIRECT-Punjab,ING-005,6043.76,6043.76,6043.76,on_time,0
DEL-001338,PO-001353,2025-02-02,SUP-001,DIRECT-Punjab,ING-005,9679.73,9679.73,9679.73,on_time,0
DEL-001339,PO-001354,2025-02-06,SUP-001,DIRECT-Punjab,ING-005,5432.48,4744.96,4744.96,late,1
DEL-001340,PO-001355,2025-02-08,SUP-001,DIRECT-Punjab,ING-005,9310.28,9310.28,9310.28,on_time,0
DEL-001341,PO-001356,2025-02-11,SUP-001,DIRECT-Punjab,ING-005,6499.63,6499.63,6499.63,on_time,0
DEL-001342,PO-001357,2025-02-14,SUP-001,DIRECT-Punjab,ING-005,7740.93,7740.93,7740.93,on_time,0
DEL-001343,PO-001358,2025-02-17,SUP-001,DIRECT-Punjab,ING-005,8249.86,8249.86,8249.86,on_time,0
DEL-001344,PO-001359,2025-02-21,SUP-001,DIRECT-Punjab,ING-005,6015.63,6015.63,6015.63,late,1
DEL-001345,PO-001360,2025-02-24,SUP-001,DIRECT-Punjab,ING-005,9584.88,9584.88,9584.88,late,1
DEL-001346,PO-001361,2025-02-26,SUP-001,DIRECT-Punjab,ING-005,5889.54,5889.54,5889.54,on_time,0
DEL-001347,PO-001362,2025-03-01,SUP-001,DIRECT-Punjab,ING-005,11822.99,11822.99,11822.99,on_time,0
DEL-001348,PO-001363,2025-03-04,SUP-001,DIRECT-Punjab,ING-005,11435.12,11435.12,10586.22,on_time,0
DEL-001349,PO-001364,2025-03-07,SUP-001,DIRECT-Punjab,ING-005,13445.32,13445.32,13445.32,on_time,0
DEL-001350,PO-001366,2025-03-13,SUP-001,DIRECT-Punjab,ING-005,10360.0,10360.0,10360.0,on_time,0
DEL-001351,PO-001367,2025-03-18,SUP-001,DIRECT-Punjab,ING-005,18410.47,18410.47,18410.47,late,2
DEL-001352,PO-001368,2025-03-19,SUP-001,DIRECT-Punjab,ING-005,9446.74,9446.74,9446.74,on_time,0
DEL-001353,PO-001369,2025-03-24,SUP-001,DIRECT-Punjab,ING-005,16797.21,16797.21,16797.21,on_time,0
DEL-001354,PO-001370,2025-03-25,SUP-001,DIRECT-Punjab,ING-005,11574.44,11574.44,11574.44,on_time,0
DEL-001355,PO-001371,2025-03-28,SUP-001,DIRECT-Punjab,ING-005,14168.82,14168.82,14168.82,on_time,0
DEL-001356,PO-001372,2025-03-31,SUP-001,DIRECT-Punjab,ING-005,13701.39,13701.39,13701.39,on_time,0
DEL-001357,PO-001373,2025-04-04,SUP-001,DIRECT-Punjab,ING-005,7676.57,7676.57,7676.57,late,1
DEL-001358,PO-001374,2025-04-08,SUP-001,DIRECT-Punjab,ING-005,9355.07,9355.07,9355.07,late,2
DEL-001359,PO-001375,2025-04-12,SUP-001,DIRECT-Punjab,ING-005,5790.07,5790.07,5790.07,very_late,3
DEL-001360,PO-001376,2025-04-12,SUP-001,DIRECT-Punjab,ING-005,10147.33,10147.33,10147.33,on_time,0
DEL-001361,PO-001377,2025-04-15,SUP-001,DIRECT-Punjab,ING-005,7087.01,7087.01,7087.01,on_time,0
DEL-001362,PO-001378,2025-04-18,SUP-001,DIRECT-Punjab,ING-005,9037.6,9037.6,9037.6,on_time,0
DEL-001363,PO-001379,2025-04-21,SUP-001,DIRECT-Punjab,ING-005,9249.69,8261.62,8261.62,on_time,0
DEL-001364,PO-001380,2025-04-24,SUP-001,DIRECT-Punjab,ING-005,6541.85,6541.85,6541.85,on_time,0
DEL-001365,PO-001381,2025-04-27,SUP-001,DIRECT-Punjab,ING-005,11087.7,11087.7,11087.7,on_time,0
DEL-001366,PO-001382,2025-04-30,SUP-001,DIRECT-Punjab,ING-005,6237.57,6237.57,6237.57,on_time,0
DEL-001367,PO-001383,2025-05-03,SUP-001,DIRECT-Punjab,ING-005,10828.6,10828.6,10828.6,on_time,0
DEL-001368,PO-001384,2025-05-06,SUP-001,DIRECT-Punjab,ING-005,6937.52,6348.47,6348.47,on_time,0
DEL-001369,PO-001385,2025-05-09,SUP-001,DIRECT-Punjab,ING-005,8440.03,8440.03,8440.03,on_time,0
DEL-001370,PO-001386,2025-05-14,SUP-001,DIRECT-Punjab,ING-005,9391.95,9391.95,9391.95,on_time,0
DEL-001371,PO-001387,2025-05-15,SUP-001,DIRECT-Punjab,ING-005,6898.57,6898.57,6898.57,on_time,0
DEL-001372,PO-001388,2025-05-18,SUP-001,DIRECT-Punjab,ING-005,9835.31,9835.31,9835.31,on_time,0
DEL-001373,PO-001389,2025-05-21,SUP-001,DIRECT-Punjab,ING-005,5663.35,5663.35,5663.35,on_time,0
DEL-001374,PO-001390,2025-05-24,SUP-001,DIRECT-Punjab,ING-005,9663.03,9663.03,9663.03,on_time,0
DEL-001375,PO-001391,2025-05-27,SUP-001,DIRECT-Punjab,ING-005,6040.78,6040.78,6040.78,on_time,0
DEL-001376,PO-001392,2025-05-31,SUP-001,DIRECT-Punjab,ING-005,7981.55,7981.55,7981.55,on_time,0
DEL-001377,PO-001393,2025-06-02,SUP-001,DIRECT-Punjab,ING-005,7727.61,7727.61,7727.61,on_time,0
DEL-001378,PO-001394,2025-06-05,SUP-001,DIRECT-Punjab,ING-005,5868.01,5501.71,5501.71,on_time,0
DEL-001379,PO-001395,2025-06-10,SUP-001,DIRECT-Punjab,ING-005,9322.42,9322.42,9322.42,late,2
DEL-001380,PO-001396,2025-06-11,SUP-001,DIRECT-Punjab,ING-005,5900.97,5381.07,5381.07,on_time,0
DEL-001381,PO-001397,2025-06-14,SUP-001,DIRECT-Punjab,ING-005,10002.7,10002.7,10002.7,on_time,0
DEL-001382,PO-001398,2025-06-17,SUP-001,DIRECT-Punjab,ING-005,6360.44,6360.44,6360.44,on_time,0
DEL-001383,PO-001399,2025-06-22,SUP-001,DIRECT-Punjab,ING-005,7465.91,7465.91,7465.91,late,2
DEL-001384,PO-001400,2025-06-23,SUP-001,DIRECT-Punjab,ING-005,7985.09,7985.09,7985.09,on_time,0
DEL-001385,PO-001401,2025-06-26,SUP-001,DIRECT-Punjab,ING-005,5948.3,5948.3,5948.3,on_time,0
DEL-001386,PO-001402,2025-06-29,SUP-001,DIRECT-Punjab,ING-005,10192.26,10192.26,10192.26,on_time,0
DEL-001387,PO-001403,2025-07-02,SUP-001,DIRECT-Punjab,ING-005,1846.22,1846.22,1846.22,on_time,0
DEL-001388,PO-001404,2025-01-03,SUP-001,DIRECT-Punjab,ING-006,2701.0,2701.0,2701.0,on_time,0
DEL-001389,PO-001405,2025-01-06,SUP-001,DIRECT-Punjab,ING-006,2791.02,2791.02,2791.02,on_time,0
DEL-001390,PO-001406,2025-01-09,SUP-001,DIRECT-Punjab,ING-006,2227.97,2227.97,2227.97,on_time,0
DEL-001391,PO-001407,2025-01-12,SUP-001,DIRECT-Punjab,ING-006,3235.46,3235.46,3235.46,on_time,0
DEL-001392,PO-001408,2025-01-15,SUP-001,DIRECT-Punjab,ING-006,2115.64,2115.64,2115.64,on_time,0
DEL-001393,PO-001409,2025-01-18,SUP-001,DIRECT-Punjab,ING-006,3130.02,3130.02,3130.02,on_time,0
DEL-001394,PO-001410,2025-01-21,SUP-001,DIRECT-Punjab,ING-006,2433.31,2433.31,2433.31,on_time,0
DEL-001395,PO-001411,2025-01-26,SUP-001,DIRECT-Punjab,ING-006,2736.63,2736.63,2736.63,late,2
DEL-001396,PO-001412,2025-01-27,SUP-001,DIRECT-Punjab,ING-006,2696.5,2458.55,2458.55,on_time,0
DEL-001397,PO-001413,2025-01-30,SUP-001,DIRECT-Punjab,ING-006,2354.93,2354.93,2354.93,on_time,0
DEL-001398,PO-001414,2025-02-02,SUP-001,DIRECT-Punjab,ING-006,3563.86,3563.86,3563.86,on_time,0
DEL-001399,PO-001415,2025-02-05,SUP-001,DIRECT-Punjab,ING-006,2146.07,2146.07,2146.07,on_time,0
DEL-001400,PO-001416,2025-02-08,SUP-001,DIRECT-Punjab,ING-006,3382.77,3382.77,3382.77,on_time,0
DEL-001401,PO-001417,2025-02-11,SUP-001,DIRECT-Punjab,ING-006,2400.49,2053.38,2053.38,on_time,0
DEL-001402,PO-001418,2025-02-14,SUP-001,DIRECT-Punjab,ING-006,2683.75,2683.75,2478.19,on_time,0
DEL-001403,PO-001419,2025-02-21,SUP-001,DIRECT-Punjab,ING-006,2728.45,2728.45,2728.45,very_late,4
DEL-001404,PO-001420,2025-02-20,SUP-001,DIRECT-Punjab,ING-006,2220.83,2220.83,2220.83,on_time,0
DEL-001405,PO-001421,2025-02-27,SUP-001,DIRECT-Punjab,ING-006,3407.55,3407.55,3407.55,late,2
DEL-001406,PO-001422,2025-02-28,SUP-001,DIRECT-Punjab,ING-006,2059.53,2059.53,2059.53,on_time,0
